userCode_x,company,name_x,gender,age,travelCode,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_y,place,days,price_y,total,date_y,dropoffLocation_car,pickupLocation_car,car_Type,Car_rentalAgency,Car_rentalDuration,Car_fuelPolicy,Car_bookingStatus,Car_totalDistance,car_rent_price
3,4You,Paula Daniel,female,23,322,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,07/29/2021,3,Hotel BD,Natal (RN),1,242.88,242.88,07/29/2021,Hansenfurt,Juliashire,SUV,Hertz,4,Prepaid,Cancelled,192,2240
3,4You,Paula Daniel,female,23,325,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,08/19/2021,3,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/19/2021,West Teresaburgh,Stevenview,Luxury,Sixt,5,Prepaid,Confirmed,144,1808
3,4You,Paula Daniel,female,23,337,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,11-11-2021,3,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/11/2021,Meganville,Hammondside,Sedan,Enterprise,3,Prepaid,Confirmed,469,4981
3,4You,Paula Daniel,female,23,338,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,11/18/2021,3,Hotel Z,Aracaju (SE),3,208.04,624.12,11/18/2021,East Deniseburgh,West Lanceberg,Sedan,Avis,5,Full-to-Full,Confirmed,280,3199
3,4You,Paula Daniel,female,23,347,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,01/20/2022,3,Hotel BP,Brasilia (DF),1,247.62,247.62,01/20/2022,West Jennifer,Seanfort,Luxury,Budget,1,Partial,Cancelled,130,1467
3,4You,Paula Daniel,female,23,350,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,02-10-2022,3,Hotel BD,Natal (RN),1,242.88,242.88,02/10/2022,Rileyfurt,Port Donaldburgh,SUV,Avis,1,Partial,Pending,316,3329
3,4You,Paula Daniel,female,23,363,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,05-12-2022,3,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/12/2022,West Larryberg,Hernandezview,Luxury,Sixt,4,Full-to-Full,Cancelled,407,4386
3,4You,Paula Daniel,female,23,369,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,06/23/2022,3,Hotel AU,Recife (PE),3,312.83,938.49,06/23/2022,Ballbury,Chungview,Hatchback,Enterprise,4,Full-to-Full,Confirmed,194,2283
3,4You,Paula Daniel,female,23,373,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,07/21/2022,3,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/21/2022,Johnstonview,Patrickshire,SUV,Avis,3,Partial,Pending,324,3516
3,4You,Paula Daniel,female,23,377,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,08/18/2022,3,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/18/2022,Amberport,Chenborough,Hatchback,Hertz,3,Full-to-Full,Confirmed,412,4397
3,4You,Paula Daniel,female,23,382,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,09/22/2022,3,Hotel K,Salvador (BH),2,263.41,526.82,09/22/2022,Watsonhaven,Duranbury,Luxury,Hertz,5,Prepaid,Cancelled,74,1101
3,4You,Paula Daniel,female,23,383,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,09/29/2022,3,Hotel A,Florianopolis (SC),2,313.02,626.04,09/29/2022,Samanthaport,Robertside,SUV,Avis,3,Prepaid,Confirmed,325,3539
3,4You,Paula Daniel,female,23,385,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,10/13/2022,3,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/13/2022,Lake Charlesborough,Marymouth,Luxury,Enterprise,4,Full-to-Full,Confirmed,92,1246
3,4You,Paula Daniel,female,23,387,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,10/27/2022,3,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/27/2022,Ericborough,South Anneborough,Luxury,Budget,4,Prepaid,Cancelled,153,1843
3,4You,Paula Daniel,female,23,388,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,11-03-2022,3,Hotel BD,Natal (RN),4,242.88,971.52,11/03/2022,Hendersonport,Sandersfurt,SUV,Hertz,4,Partial,Confirmed,246,2805
3,4You,Paula Daniel,female,23,394,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,12/15/2022,3,Hotel K,Salvador (BH),4,263.41,1053.64,12/15/2022,Christopherbury,North Dylanside,SUV,Budget,5,Full-to-Full,Pending,420,4577
3,4You,Paula Daniel,female,23,397,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,01-05-2023,3,Hotel AU,Recife (PE),4,312.83,1251.32,01/05/2023,Bridgesborough,Holmesstad,Luxury,Budget,3,Prepaid,Confirmed,230,2575
3,4You,Paula Daniel,female,23,398,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,01-12-2023,3,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/12/2023,East Jennifermouth,Veronicaborough,Sedan,Avis,3,Partial,Confirmed,350,3764
3,4You,Paula Daniel,female,23,403,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,02/16/2023,3,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/16/2023,Mclaughlintown,Aprilville,SUV,Hertz,5,Full-to-Full,Cancelled,149,1865
3,4You,Paula Daniel,female,23,404,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,02/23/2023,3,Hotel Z,Aracaju (SE),1,208.04,208.04,02/23/2023,South Courtneymouth,South Mckenziebury,Sedan,Avis,5,Prepaid,Confirmed,459,4963
3,4You,Paula Daniel,female,23,406,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,03-09-2023,3,Hotel BD,Natal (RN),2,242.88,485.76,03/09/2023,Staceyville,Port Michelle,Sedan,Sixt,2,Prepaid,Cancelled,203,2249
3,4You,Paula Daniel,female,23,408,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,03/23/2023,3,Hotel K,Salvador (BH),1,263.41,263.41,03/23/2023,North Rhondaberg,Murphystad,Sedan,Budget,5,Prepaid,Confirmed,384,4229
3,4You,Paula Daniel,female,23,409,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,03/30/2023,3,Hotel K,Salvador (BH),3,263.41,790.23,03/30/2023,Estradatown,Robertsfurt,Sedan,Enterprise,3,Full-to-Full,Pending,242,2720
3,4You,Paula Daniel,female,23,410,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,04-06-2023,3,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/06/2023,New Hector,Markstad,Hatchback,Budget,3,Prepaid,Confirmed,234,2634
3,4You,Paula Daniel,female,23,412,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,04/20/2023,3,Hotel A,Florianopolis (SC),2,313.02,626.04,04/20/2023,New Chad,Lake Christopherton,Luxury,Enterprise,4,Full-to-Full,Cancelled,136,1690
3,4You,Paula Daniel,female,23,415,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,05-11-2023,3,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/11/2023,Lake Becky,Lake Katherineland,SUV,Avis,4,Prepaid,Confirmed,354,3871
3,4You,Paula Daniel,female,23,417,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,05/25/2023,3,Hotel BD,Natal (RN),2,242.88,485.76,05/25/2023,Tannerberg,Brianhaven,Luxury,Hertz,2,Prepaid,Cancelled,88,1092
3,4You,Paula Daniel,female,23,418,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,06-01-2023,3,Hotel AU,Recife (PE),1,312.83,312.83,06/01/2023,Brittneymouth,Ericborough,Luxury,Budget,5,Prepaid,Confirmed,339,3763
3,4You,Paula Daniel,female,23,419,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,06-08-2023,3,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/08/2023,Benjaminville,North Paul,Luxury,Sixt,1,Full-to-Full,Cancelled,80,983
3,4You,Paula Daniel,female,23,424,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,07/13/2023,3,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/13/2023,Sheltonborough,North Alyssastad,Luxury,Budget,2,Prepaid,Cancelled,155,1795
4,4You,Patricia Carson,female,44,426,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,10-03-2019,4,Hotel AU,Recife (PE),2,312.83,625.66,10/03/2019,Joneston,Shawnport,Luxury,Enterprise,5,Prepaid,Cancelled,269,3056
4,4You,Patricia Carson,female,44,431,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,11-07-2019,4,Hotel AU,Recife (PE),4,312.83,1251.32,11/07/2019,Port Patrickfort,Owensshire,SUV,Enterprise,3,Partial,Pending,181,2092
4,4You,Patricia Carson,female,44,432,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,11/14/2019,4,Hotel AU,Recife (PE),3,312.83,938.49,11/14/2019,Lake Michael,Lake Heathermouth,Luxury,Enterprise,2,Full-to-Full,Cancelled,448,4691
4,4You,Patricia Carson,female,44,440,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,01-09-2020,4,Hotel K,Salvador (BH),3,263.41,790.23,01/09/2020,South Peter,Lake Jasmine,Luxury,Hertz,2,Partial,Pending,497,5180
4,4You,Patricia Carson,female,44,442,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,01/23/2020,4,Hotel Z,Aracaju (SE),2,208.04,416.08,01/23/2020,Hurleyland,Port Tinaland,Luxury,Sixt,5,Prepaid,Pending,268,3072
4,4You,Patricia Carson,female,44,445,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,02/13/2020,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/13/2020,Braunside,East Erin,Hatchback,Sixt,3,Partial,Confirmed,462,4902
4,4You,Patricia Carson,female,44,447,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,02/27/2020,4,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/27/2020,Carlton,Garciaberg,Sedan,Enterprise,5,Partial,Cancelled,274,3105
4,4You,Patricia Carson,female,44,450,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,03/19/2020,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020,Gonzalezburgh,Lake Mark,Hatchback,Sixt,3,Full-to-Full,Cancelled,486,5139
4,4You,Patricia Carson,female,44,452,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,04-02-2020,4,Hotel A,Florianopolis (SC),1,313.02,313.02,04/02/2020,Sarahside,Justinshire,Luxury,Sixt,3,Prepaid,Confirmed,369,3979
4,4You,Patricia Carson,female,44,456,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,04/30/2020,4,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/30/2020,Tracyhaven,Flemingport,Hatchback,Avis,4,Partial,Pending,209,2433
4,4You,Patricia Carson,female,44,457,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,05-07-2020,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/07/2020,North Morganland,East Austinfort,SUV,Sixt,1,Full-to-Full,Confirmed,184,2030
4,4You,Patricia Carson,female,44,468,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,07/23/2020,4,Hotel Z,Aracaju (SE),1,208.04,208.04,07/23/2020,New Markview,West Teresaside,SUV,Enterprise,4,Full-to-Full,Pending,427,4580
4,4You,Patricia Carson,female,44,473,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,08/27/2020,4,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/27/2020,Samanthatown,East Joyceborough,SUV,Hertz,2,Partial,Confirmed,180,2039
4,4You,Patricia Carson,female,44,481,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,10/22/2020,4,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/22/2020,Chadborough,South Caleb,Sedan,Avis,2,Prepaid,Pending,423,4445
4,4You,Patricia Carson,female,44,486,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,11/26/2020,4,Hotel Z,Aracaju (SE),4,208.04,832.16,11/26/2020,Figueroaberg,West Robin,SUV,Sixt,5,Prepaid,Pending,125,1612
4,4You,Patricia Carson,female,44,490,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,12/24/2020,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/24/2020,Murraytown,East Erinfurt,Sedan,Avis,5,Prepaid,Pending,259,2970
4,4You,Patricia Carson,female,44,491,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,12/31/2020,4,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/31/2020,Port Sandrachester,South Rhonda,SUV,Budget,5,Partial,Confirmed,414,4507
4,4You,Patricia Carson,female,44,494,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,01/21/2021,4,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/21/2021,Jessicaport,Woodsshire,Hatchback,Avis,4,Partial,Cancelled,161,1941
4,4You,Patricia Carson,female,44,498,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,02/18/2021,4,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/18/2021,South Thomastown,New Leslieland,Hatchback,Avis,3,Partial,Cancelled,186,2121
4,4You,Patricia Carson,female,44,500,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,03-04-2021,4,Hotel K,Salvador (BH),2,263.41,526.82,03/04/2021,Meaganton,Lake Matthewtown,Hatchback,Avis,1,Prepaid,Confirmed,144,1604
4,4You,Patricia Carson,female,44,501,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,03-11-2021,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/11/2021,New Seanberg,New Paigeberg,Hatchback,Sixt,2,Full-to-Full,Pending,261,2855
4,4You,Patricia Carson,female,44,503,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,03/25/2021,4,Hotel A,Florianopolis (SC),2,313.02,626.04,03/25/2021,Caitlynfort,Lake Timothyside,Sedan,Avis,2,Partial,Cancelled,375,3968
4,4You,Patricia Carson,female,44,505,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,04-08-2021,4,Hotel A,Florianopolis (SC),2,313.02,626.04,04/08/2021,Port Nathanfort,New Justintown,SUV,Hertz,5,Prepaid,Pending,428,4676
4,4You,Patricia Carson,female,44,514,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,06-10-2021,4,Hotel AU,Recife (PE),3,312.83,938.49,06/10/2021,Adamchester,West Melanieview,Luxury,Sixt,4,Prepaid,Cancelled,197,2309
4,4You,Patricia Carson,female,44,517,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,07-01-2021,4,Hotel BD,Natal (RN),4,242.88,971.52,07/01/2021,Debbiestad,Smithmouth,Hatchback,Enterprise,5,Partial,Pending,228,2660
4,4You,Patricia Carson,female,44,529,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,09/23/2021,4,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/23/2021,Jonmouth,Barbarashire,SUV,Budget,4,Prepaid,Cancelled,261,2957
4,4You,Patricia Carson,female,44,532,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,10/14/2021,4,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/14/2021,Conniefort,Colemanchester,SUV,Enterprise,3,Full-to-Full,Pending,119,1459
4,4You,Patricia Carson,female,44,537,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,11/18/2021,4,Hotel AU,Recife (PE),3,312.83,938.49,11/18/2021,North Dawnfort,Port Amy,SUV,Sixt,5,Full-to-Full,Confirmed,336,3760
4,4You,Patricia Carson,female,44,541,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,12/16/2021,4,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/16/2021,South Christopherfurt,Lake Karen,Luxury,Enterprise,3,Prepaid,Pending,208,2377
4,4You,Patricia Carson,female,44,543,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,12/30/2021,4,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/30/2021,Lake Ivanmouth,South Derrick,Hatchback,Budget,2,Full-to-Full,Cancelled,340,3613
4,4You,Patricia Carson,female,44,545,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,01/13/2022,4,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/13/2022,Lake Eric,Pollardstad,Sedan,Avis,2,Prepaid,Cancelled,490,5130
4,4You,Patricia Carson,female,44,548,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,02-03-2022,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/03/2022,New Tonyland,Rileyville,Sedan,Enterprise,2,Prepaid,Cancelled,233,2573
4,4You,Patricia Carson,female,44,555,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,03/24/2022,4,Hotel A,Florianopolis (SC),1,313.02,313.02,03/24/2022,Nicholaston,Garciahaven,Luxury,Sixt,3,Full-to-Full,Confirmed,79,1064
4,4You,Patricia Carson,female,44,556,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,03/31/2022,4,Hotel K,Salvador (BH),3,263.41,790.23,03/31/2022,Levifort,Turnerport,Luxury,Hertz,5,Full-to-Full,Confirmed,317,3542
4,4You,Patricia Carson,female,44,557,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,04-07-2022,4,Hotel K,Salvador (BH),1,263.41,263.41,04/07/2022,Knightland,East Samanthaville,Sedan,Budget,4,Full-to-Full,Confirmed,241,2755
4,4You,Patricia Carson,female,44,559,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,04/21/2022,4,Hotel K,Salvador (BH),2,263.41,526.82,04/21/2022,Matthewmouth,West Christinetown,Sedan,Enterprise,4,Full-to-Full,Cancelled,445,4769
4,4You,Patricia Carson,female,44,562,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,05-12-2022,4,Hotel BD,Natal (RN),2,242.88,485.76,05/12/2022,Craigchester,North Katherinefort,Hatchback,Hertz,5,Prepaid,Cancelled,310,3468
4,4You,Patricia Carson,female,44,564,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,05/26/2022,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/26/2022,Lake Joshuabury,Fordstad,Sedan,Budget,1,Prepaid,Confirmed,311,3293
4,4You,Patricia Carson,female,44,565,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,06-02-2022,4,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/02/2022,Christopherhaven,Lake Christopherborough,Sedan,Enterprise,4,Partial,Pending,93,1240
4,4You,Patricia Carson,female,44,574,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,08-04-2022,4,Hotel BP,Brasilia (DF),4,247.62,990.48,08/04/2022,North Holly,Williamport,Sedan,Sixt,4,Prepaid,Cancelled,336,3674
4,4You,Patricia Carson,female,44,578,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,09-01-2022,4,Hotel Z,Aracaju (SE),3,208.04,624.12,09/01/2022,Gregorystad,Kimshire,Luxury,Hertz,5,Full-to-Full,Pending,354,3910
4,4You,Patricia Carson,female,44,581,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,09/22/2022,4,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/22/2022,Rebeccastad,Lake Elizabethhaven,Sedan,Hertz,5,Full-to-Full,Confirmed,372,4085
4,4You,Patricia Carson,female,44,582,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,09/29/2022,4,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/29/2022,Port Katherine,West Jennyhaven,Sedan,Enterprise,5,Full-to-Full,Confirmed,409,4455
4,4You,Patricia Carson,female,44,586,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,10/27/2022,4,Hotel K,Salvador (BH),2,263.41,526.82,10/27/2022,Carolstad,Mirandastad,Hatchback,Enterprise,1,Prepaid,Confirmed,433,4501
4,4You,Patricia Carson,female,44,587,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,11-03-2022,4,Hotel K,Salvador (BH),1,263.41,263.41,11/03/2022,Codyside,Alicialand,SUV,Sixt,3,Prepaid,Cancelled,202,2295
4,4You,Patricia Carson,female,44,588,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,11-10-2022,4,Hotel BD,Natal (RN),2,242.88,485.76,11/10/2022,Andrewhaven,East Joseton,Luxury,Sixt,2,Partial,Confirmed,79,1000
4,4You,Patricia Carson,female,44,590,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,11/24/2022,4,Hotel AU,Recife (PE),2,312.83,625.66,11/24/2022,Port Kristi,Vegaland,Luxury,Avis,3,Full-to-Full,Confirmed,222,2498
4,4You,Patricia Carson,female,44,591,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,12-01-2022,4,Hotel AU,Recife (PE),4,312.83,1251.32,12/01/2022,Port Jeff,Suttonstad,Hatchback,Enterprise,3,Prepaid,Confirmed,421,4502
4,4You,Patricia Carson,female,44,596,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,01-05-2023,4,Hotel BP,Brasilia (DF),1,247.62,247.62,01/05/2023,North Alyssaside,Zimmermanland,Sedan,Sixt,5,Partial,Cancelled,128,1674
4,4You,Patricia Carson,female,44,598,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,01/19/2023,4,Hotel BD,Natal (RN),4,242.88,971.52,01/19/2023,Youngburgh,Thomasfort,SUV,Enterprise,5,Full-to-Full,Cancelled,283,3225
4,4You,Patricia Carson,female,44,604,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,03-02-2023,4,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/02/2023,Emilychester,Maldonadoport,Hatchback,Sixt,5,Full-to-Full,Pending,243,2829
4,4You,Patricia Carson,female,44,605,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,03-09-2023,4,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/09/2023,Port Tina,Jasonstad,SUV,Budget,2,Partial,Pending,269,2909
4,4You,Patricia Carson,female,44,609,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,04-06-2023,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/06/2023,Port Tiffanyview,Cainfurt,Sedan,Sixt,3,Full-to-Full,Cancelled,490,5165
4,4You,Patricia Carson,female,44,619,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,06/15/2023,4,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/15/2023,Stephaniefurt,South Jillian,SUV,Sixt,2,Partial,Pending,485,5086
4,4You,Patricia Carson,female,44,621,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,06/29/2023,4,Hotel BP,Brasilia (DF),4,247.62,990.48,06/29/2023,Sandovalburgh,North Joshualand,Hatchback,Budget,4,Partial,Pending,200,2337
4,4You,Patricia Carson,female,44,623,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,07/13/2023,4,Hotel BD,Natal (RN),4,242.88,971.52,07/13/2023,West Kennethville,Munozfurt,Sedan,Budget,3,Prepaid,Cancelled,199,2286
5,4You,Trina Thomas,none,47,624,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,09/26/2019,5,Hotel K,Salvador (BH),2,263.41,526.82,09/26/2019,Katherinefort,New Samanthafort,Luxury,Avis,2,Prepaid,Confirmed,479,5037
5,4You,Trina Thomas,none,47,638,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,01-02-2020,5,Hotel K,Salvador (BH),1,263.41,263.41,01/02/2020,Deckerfort,West Paul,SUV,Sixt,2,Prepaid,Pending,450,4736
5,4You,Trina Thomas,none,47,643,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,02-06-2020,5,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/06/2020,Warnerfort,Padillaton,Sedan,Budget,1,Partial,Cancelled,197,2162
5,4You,Trina Thomas,none,47,644,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,02/13/2020,5,Hotel K,Salvador (BH),1,263.41,263.41,02/13/2020,Jillianmouth,Arnoldhaven,Sedan,Avis,2,Prepaid,Confirmed,258,2799
5,4You,Trina Thomas,none,47,646,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,02/27/2020,5,Hotel K,Salvador (BH),3,263.41,790.23,02/27/2020,Seanfort,Katherinetown,Hatchback,Avis,2,Prepaid,Confirmed,112,1356
5,4You,Trina Thomas,none,47,648,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,03-12-2020,5,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/12/2020,Sharpbury,Melissaside,Sedan,Enterprise,1,Partial,Cancelled,106,1253
5,4You,Trina Thomas,none,47,658,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,05/21/2020,5,Hotel BD,Natal (RN),1,242.88,242.88,05/21/2020,Lake Ashleymouth,Kevinville,Hatchback,Budget,2,Partial,Cancelled,403,4251
5,4You,Trina Thomas,none,47,668,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,07/30/2020,5,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/30/2020,Port Jameston,Lake Deborahshire,Luxury,Hertz,3,Partial,Confirmed,299,3285
5,4You,Trina Thomas,none,47,670,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,08/13/2020,5,Hotel K,Salvador (BH),3,263.41,790.23,08/13/2020,New Ginafurt,Brucehaven,SUV,Budget,5,Partial,Pending,405,4418
5,4You,Trina Thomas,none,47,676,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,09/24/2020,5,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/24/2020,Waltersport,Lake Joyland,Luxury,Budget,3,Partial,Cancelled,60,892
